# Range [m];Height [m];Real(p) [Pa];Imag(p) [Pa]
7.500000000000000000e+03;8.458741258741263300e+04;2.586606278071020069e-04;5.346752401415180798e-05
7.500000000000000000e+03;8.463636363636370515e+04;2.466150935936072528e-04;-9.882647349465944781e-05
7.500000000000000000e+03;8.468531468531474820e+04;1.514770764618775061e-04;-2.157504684063830296e-04
7.500000000000000000e+03;8.473426573426580580e+04;9.220290399473244988e-06;-2.657436445530710523e-04
7.500000000000000000e+03;8.478321678321683430e+04;-1.369029637048972128e-04;-2.267241052227583558e-04
7.500000000000000000e+03;8.483216783216793556e+04;-2.394514237954391527e-04;-1.156851604802130632e-04
7.500000000000000000e+03;8.488111888111894950e+04;-2.620054058815617548e-04;3.457935139322900365e-05
7.500000000000000000e+03;8.493006993006999255e+04;-2.015129364555782478e-04;1.725120592658849694e-04
7.500000000000000000e+03;8.497902097902103560e+04;-7.241561276462010874e-05;2.544888183052124164e-04
7.500000000000000000e+03;8.502797202797209320e+04;7.727350497941730780e-05;2.539162810808193995e-04
7.500000000000000000e+03;8.507692307692313625e+04;2.050706217933345808e-04;1.685331478435877215e-04
7.500000000000000000e+03;8.512587412587419385e+04;2.625772732711156464e-04;2.998506515550407119e-05
7.500000000000000000e+03;8.517482517482520780e+04;2.363946692253243676e-04;-1.206023815234279033e-04
7.500000000000000000e+03;8.522377622377627995e+04;1.307083941554149000e-04;-2.295705436847818325e-04
7.500000000000000000e+03;8.527272727272732300e+04;-1.699435095093133097e-05;-2.650876587382716720e-04
7.500000000000000000e+03;8.532167832167838060e+04;-1.592268521030724244e-04;-2.112686953504907530e-04
7.500000000000000000e+03;8.537062937062943820e+04;-2.502135814738850445e-04;-8.973677490980086014e-05
7.500000000000000000e+03;8.541958041958051035e+04;-2.566347232472371612e-04;6.295055488685872289e-05
7.500000000000000000e+03;8.546853146853155340e+04;-1.807748158998189532e-04;1.942930436314740353e-04
7.500000000000000000e+03;8.551748251748256735e+04;-4.242754431292161140e-05;2.609954804452994611e-04
7.500000000000000000e+03;8.556643356643361039e+04;1.070363489949188165e-04;2.426643653442195781e-04
7.500000000000000000e+03;8.561538461538468255e+04;2.246085505530918871e-04;1.422454886331697786e-04
7.500000000000000000e+03;8.566433566433571104e+04;2.642845542615856222e-04;-3.782063014187613616e-06
7.500000000000000000e+03;8.571328671328676865e+04;2.191669496535337029e-04;-1.503543966317896720e-04
7.500000000000000000e+03;8.576223776223781169e+04;9.924168590679100768e-05;-2.449148856057768568e-04
7.500000000000000000e+03;8.581118881118885474e+04;-5.247637924634367671e-05;-2.608990886354449956e-04
7.500000000000000000e+03;8.586013986013991234e+04;-1.877564232353347957e-04;-1.871449685148790097e-04
7.500000000000000000e+03;8.590909090909096994e+04;-2.600298121767673546e-04;-5.338776746378202833e-05
7.500000000000000000e+03;8.595804195804201299e+04;-2.453726065108438755e-04;9.950795037635394330e-05
7.500000000000000000e+03;8.600699300699307059e+04;-1.500947894052496133e-04;2.187087627230724384e-04
7.500000000000000000e+03;8.605594405594411364e+04;-2.600851608503568878e-06;2.650767155374897138e-04
7.500000000000000000e+03;8.610489510489514214e+04;1.436583113780789327e-04;2.225839779450465236e-04
7.500000000000000000e+03;8.615384615384618519e+04;2.438185680454057190e-04;1.055775555627184108e-04
7.500000000000000000e+03;8.620279720279725734e+04;2.606043264932713841e-04;-4.623745893583803375e-05
7.500000000000000000e+03;8.625174825174830039e+04;1.918322402828547999e-04;-1.839102384115665501e-04
7.500000000000000000e+03;8.630069930069934344e+04;5.660487934014155016e-05;-2.578664181708451605e-04
7.500000000000000000e+03;8.634965034965040104e+04;-9.561858607164420965e-05;-2.472419354348353725e-04
7.500000000000000000e+03;8.639860139860148774e+04;-2.172544425189797156e-04;-1.514703075346847687e-04
7.500000000000000000e+03;8.644755244755253079e+04;-2.650206943603840575e-04;-6.131412636682995656e-06
7.500000000000000000e+03;8.649650349650354474e+04;-2.233848924200422710e-04;1.426970659179472407e-04
7.500000000000000000e+03;8.654545454545458779e+04;-1.067873008765554606e-04;2.420953844159820436e-04
7.500000000000000000e+03;8.659440559440564539e+04;4.621757082019719594e-05;2.614046257846344722e-04
7.500000000000000000e+03;8.664335664335670299e+04;1.835842022654147945e-04;1.908350634495406095e-04
7.500000000000000000e+03;8.669230769230774604e+04;2.590745303416345743e-04;5.686542997308623431e-05
7.500000000000000000e+03;8.674125874125878909e+04;2.460095197849516209e-04;-9.699772304170351564e-05
7.500000000000000000e+03;8.679020979020983214e+04;1.510087618393570364e-04;-2.178218237076254239e-04
7.500000000000000000e+03;8.683916083916087518e+04;3.189892885852895760e-06;-2.649557703477847890e-04
7.500000000000000000e+03;8.688811188811194734e+04;-1.448707216252695092e-04;-2.220916701358340841e-04
7.500000000000000000e+03;8.693706293706299039e+04;-2.439286486637210166e-04;-1.036350857471749783e-04
7.500000000000000000e+03;8.698601398601404799e+04;-2.601334690625708057e-04;4.964216028359284567e-05
7.500000000000000000e+03;8.703496503496509104e+04;-1.879168406207180756e-04;1.866864641267333106e-04
7.500000000000000000e+03;8.708391608391611953e+04;-5.129519680364221965e-05;2.593358998664390368e-04
7.500000000000000000e+03;8.713286713286716258e+04;1.028724158432998314e-04;2.448100003987549586e-04
7.500000000000000000e+03;8.718181818181823473e+04;2.214085522753893526e-04;1.449527843293516873e-04
7.500000000000000000e+03;8.723076923076927778e+04;2.655426904779948890e-04;-2.546689971470163686e-06
7.500000000000000000e+03;8.727972027972032083e+04;2.175008108001420608e-04;-1.506734950102039819e-04
7.500000000000000000e+03;8.732867132867136388e+04;9.660453700769400785e-05;-2.464692669466420115e-04
7.500000000000000000e+03;8.737762237762246514e+04;-5.903839596908553645e-05;-2.588593750592455521e-04
7.500000000000000000e+03;8.742657342657347908e+04;-1.928891153931360349e-04;-1.810746285964852289e-04
7.500000000000000000e+03;8.747552447552452213e+04;-2.620180321954021442e-04;-4.281096637017588251e-05
7.500000000000000000e+03;8.752447552447556518e+04;-2.398831712576017213e-04;1.107046959961939758e-04
7.500000000000000000e+03;8.757342657342660823e+04;-1.367928118538766610e-04;2.273594849910296530e-04
7.500000000000000000e+03;8.762237762237765128e+04;1.503970793722105492e-05;2.638347582347009461e-04
7.500000000000000000e+03;8.767132867132870888e+04;1.604385089128409299e-04;2.115150576474001288e-04
7.500000000000000000e+03;8.772027972027973738e+04;2.510833506002946541e-04;8.486958933674409555e-05
7.500000000000000000e+03;8.776923076923080953e+04;2.557708761395306621e-04;-6.890088677165180371e-05
7.500000000000000000e+03;8.781818181818185258e+04;1.713815470752768895e-04;-2.022374580456072707e-04
7.500000000000000000e+03;8.786713286713291018e+04;2.850963515128733972e-05;-2.613541023181063989e-04
7.500000000000000000e+03;8.791608391608393868e+04;-1.247232712491198230e-04;-2.345166200230764080e-04
7.500000000000000000e+03;8.796503496503502538e+04;-2.339608410482537900e-04;-1.231036334263178574e-04
7.500000000000000000e+03;8.801398601398606843e+04;-2.639849139209894907e-04;2.831458049743746606e-05
7.500000000000000000e+03;8.806293706293709693e+04;-2.003263525854599258e-04;1.719121212570135209e-04
7.500000000000000000e+03;8.811188811188813997e+04;-6.942651243215036477e-05;2.542719411138202618e-04
7.500000000000000000e+03;8.816083916083918302e+04;8.705319674142631358e-05;2.496216479631240752e-04
7.500000000000000000e+03;8.820979020979024062e+04;2.125937872791906671e-04;1.576894892232820575e-04
7.500000000000000000e+03;8.825874125874129822e+04;2.645903250730952724e-04;1.041765555019116615e-05
7.500000000000000000e+03;8.830769230769234127e+04;2.244162895250420846e-04;-1.388539867095943815e-04
7.500000000000000000e+03;8.835664335664341343e+04;1.063299080585215284e-04;-2.428422134986351157e-04
7.500000000000000000e+03;8.840559440559442737e+04;-4.880006344879060117e-05;-2.591910170551393975e-04
7.500000000000000000e+03;8.845454545454548497e+04;-1.877405850798041190e-04;-1.882570596491040665e-04
7.500000000000000000e+03;8.850349650349654257e+04;-2.597329754160239792e-04;-4.932028805017942095e-05
7.500000000000000000e+03;8.855244755244758562e+04;-2.434835757173628207e-04;1.045743750979408589e-04
7.500000000000000000e+03;8.860139860139862867e+04;-1.400822517685023727e-04;2.243903948025602845e-04
7.500000000000000000e+03;8.865034965034967172e+04;1.067282275493352758e-05;2.639540154174552906e-04
7.500000000000000000e+03;8.869930069930070022e+04;1.587132133832149840e-04;2.126321905564032100e-04
7.500000000000000000e+03;8.874825174825177237e+04;2.505402281614928965e-04;8.689000870796020524e-05
7.500000000000000000e+03;8.879720279720282997e+04;2.558200936160109126e-04;-6.982448136248871546e-05
7.500000000000000000e+03;8.884615384615387302e+04;1.707938536878622930e-04;-2.006225494377175634e-04
7.500000000000000000e+03;8.889510489510491607e+04;2.615732840588120127e-05;-2.630188209666601672e-04
7.500000000000000000e+03;8.894405594405600277e+04;-1.267272799326074032e-04;-2.311123144782360197e-04
7.500000000000000000e+03;8.899300699300704582e+04;-2.365901219836762082e-04;-1.198170072110082610e-04
7.500000000000000000e+03;8.904195804195807432e+04;-2.617586097629939052e-04;3.477277230164749780e-05
7.500000000000000000e+03;8.909090909090911737e+04;-1.967143206066490450e-04;1.762025288016870949e-04
7.500000000000000000e+03;8.913986013986017497e+04;-6.061328873791796483e-05;2.567549494045684054e-04
7.500000000000000000e+03;8.918881118881121802e+04;9.479241953898562040e-05;2.464667112722011659e-04
7.500000000000000000e+03;8.923776223776227562e+04;2.186403308927764024e-04;1.490474319710751187e-04
7.500000000000000000e+03;8.928671328671331867e+04;2.643832613951931760e-04;8.342399613237921102e-07
7.500000000000000000e+03;8.933566433566436172e+04;2.179292107172874841e-04;-1.501381234055511229e-04
7.500000000000000000e+03;8.938461538461540476e+04;9.395693298872830068e-05;-2.457632370719494449e-04
7.500000000000000000e+03;8.943356643356646236e+04;-6.245456928623833027e-05;-2.570961318853718248e-04
7.500000000000000000e+03;8.948251748251750541e+04;-1.969558776837310188e-04;-1.756226537129070822e-04
7.500000000000000000e+03;8.953146853146856301e+04;-2.626592549033915738e-04;-3.410932794848840836e-05
7.500000000000000000e+03;8.958041958041960606e+04;-2.345219444332014708e-04;1.210121113273622046e-04
7.500000000000000000e+03;8.962937062937066366e+04;-1.247290744317153667e-04;2.326032527561804964e-04
7.500000000000000000e+03;8.967832167832167761e+04;2.968709062477935056e-05;2.621824036562774756e-04
7.500000000000000000e+03;8.972727272727274976e+04;1.733093120334023348e-04;1.999058406434988538e-04
7.500000000000000000e+03;8.977622377622380736e+04;2.555284019466225621e-04;6.520992601858511411e-05
7.500000000000000000e+03;8.982517482517485041e+04;2.474196838700550645e-04;-8.983778931999358971e-05
7.500000000000000000e+03;8.987412587412589346e+04;1.513093905820315588e-04;-2.163890998569083777e-04
7.500000000000000000e+03;8.992307692307698017e+04;2.441383946765985482e-06;-2.628338420427481594e-04
7.500000000000000000e+03;8.997202797202802321e+04;-1.486567529438516302e-04;-2.196250635625220115e-04
7.500000000000000000e+03;9.002097902097903716e+04;-2.450630515001760937e-04;-9.544609639223441174e-05
7.500000000000000000e+03;9.006993006993009476e+04;-2.567367249735036773e-04;5.984725932635560100e-05
7.500000000000000000e+03;9.011888111888115236e+04;-1.750634176972886639e-04;1.957942929627337191e-04
7.500000000000000000e+03;9.016783216783219541e+04;-3.318176241988566764e-05;2.609910131524788030e-04
7.500000000000000000e+03;9.021678321678323846e+04;1.220768227723220494e-04;2.340631629709050122e-04
7.500000000000000000e+03;9.026573426573429606e+04;2.328306001964602185e-04;1.241557089699323556e-04
7.500000000000000000e+03;9.031468531468533911e+04;2.614193300894249086e-04;-3.105136254161775731e-05
7.500000000000000000e+03;9.036363636363638216e+04;1.970837044726672909e-04;-1.729150307494145642e-04
7.500000000000000000e+03;9.041258741258743976e+04;6.209921217982483329e-05;-2.560895073687841192e-04
7.500000000000000000e+03;9.046153846153848281e+04;-9.391292329929639793e-05;-2.453513767210612363e-04
7.500000000000000000e+03;9.051048951048954041e+04;-2.180975737675776348e-04;-1.495762697327087764e-04
7.500000000000000000e+03;9.055944055944058346e+04;-2.624636788248657280e-04;1.400555312951980413e-06
7.500000000000000000e+03;9.060839160839161195e+04;-2.159959286731614504e-04;1.503427584596396082e-04
7.500000000000000000e+03;9.065734265734265500e+04;-9.003945736313889432e-05;2.467094796299790834e-04
7.500000000000000000e+03;9.070629370629371260e+04;6.568243742866220663e-05;2.549556252681551920e-04
7.500000000000000000e+03;9.075524475524478476e+04;1.995594019175540661e-04;1.717689222235014624e-04
7.500000000000000000e+03;9.080419580419581325e+04;2.610382190087337322e-04;2.859285029727424797e-05
7.500000000000000000e+03;9.085314685314687085e+04;2.298574797464350203e-04;-1.267259368680610527e-04
7.500000000000000000e+03;9.090209790209795756e+04;1.167432013147405568e-04;-2.341092098599454252e-04
7.500000000000000000e+03;9.095104895104897150e+04;-3.892258397199585264e-05;-2.609606124950286220e-04
7.500000000000000000e+03;9.100000000000002910e+04;-1.792069041760859503e-04;-1.918296675737685044e-04
7.500000000000000000e+03;9.104895104895107215e+04;-2.575643230352327347e-04;-5.644328468462747649e-05
7.500000000000000000e+03;9.109790209790211520e+04;-2.413402032542141492e-04;1.007529644312065543e-04
7.500000000000000000e+03;9.114685314685317280e+04;-1.418620715178174434e-04;2.207091197349144243e-04
7.500000000000000000e+03;9.119580419580421585e+04;1.121818946983783103e-05;2.622836776528220224e-04
7.500000000000000000e+03;9.124475524475527345e+04;1.577220057544690367e-04;2.104541650628804930e-04
7.500000000000000000e+03;9.129370629370630195e+04;2.496607594148374568e-04;8.228183533339201007e-05
7.500000000000000000e+03;9.134265734265734500e+04;2.511820134996719969e-04;-7.372527496487956300e-05
7.500000000000000000e+03;9.139160839160840260e+04;1.633176209259863091e-04;-2.052349279819710179e-04
7.500000000000000000e+03;9.144055944055946020e+04;1.741466676192911247e-05;-2.606885168324332637e-04
7.500000000000000000e+03;9.148951048951051780e+04;-1.356260772790563829e-04;-2.260552010248070875e-04
7.500000000000000000e+03;9.153846153846156085e+04;-2.382966853112141728e-04;-1.073635815012728153e-04
7.500000000000000000e+03;9.158741258741258935e+04;-2.580077133517721683e-04;4.734132936119830090e-05
7.500000000000000000e+03;9.163636363636363239e+04;-1.821563709072071243e-04;1.863338332747770663e-04
7.500000000000000000e+03;9.168531468531469000e+04;-4.459954828805081636e-05;2.576314708440239536e-04
7.500000000000000000e+03;9.173426573426574760e+04;1.121932983230793758e-04;2.373674584821383962e-04
7.500000000000000000e+03;9.178321678321679065e+04;2.260944196433331381e-04;1.315527679701934097e-04
7.500000000000000000e+03;9.183216783216784825e+04;2.608461033085478762e-04;-2.164141451163573108e-05
7.500000000000000000e+03;9.188111888111892040e+04;2.005913298624961141e-04;-1.658194796446771585e-04
7.500000000000000000e+03;9.193006993006993434e+04;6.952365302920616823e-05;-2.520643668008503585e-04
7.500000000000000000e+03;9.197902097902099194e+04;-8.672532087910594055e-05;-2.460497240645311261e-04
7.500000000000000000e+03;9.202797202797203499e+04;-2.126550153897513115e-04;-1.536945543453318002e-04
7.500000000000000000e+03;9.207692307692309259e+04;-2.604444222326743092e-04;-3.926695031493908621e-06
7.500000000000000000e+03;9.212587412587413564e+04;-2.172012754318216471e-04;1.450658707470403293e-04
7.500000000000000000e+03;9.217482517482517869e+04;-9.340763498444135224e-05;2.436896913026543666e-04
7.500000000000000000e+03;9.222377622377619264e+04;6.109483507180382895e-05;2.537830373609113407e-04
7.500000000000000000e+03;9.227272727272726479e+04;1.965094079591326334e-04;1.738350965450784148e-04
7.500000000000000000e+03;9.232167832167832239e+04;2.588659043476829440e-04;3.004185472004687095e-05
7.500000000000000000e+03;9.237062937062936544e+04;2.304739133521937632e-04;-1.228287192506518591e-04
7.500000000000000000e+03;9.241958041958042304e+04;1.178198873029014733e-04;-2.331166324752333553e-04
7.500000000000000000e+03;9.246853146853149519e+04;-3.581149260409221473e-05;-2.590822984673252336e-04
7.500000000000000000e+03;9.251748251748253824e+04;-1.771710972847190463e-04;-1.925114941751029658e-04
7.500000000000000000e+03;9.256643356643356674e+04;-2.551567002960070910e-04;-5.641412017415004904e-05
7.500000000000000000e+03;9.261538461538460979e+04;-2.405682451940240247e-04;9.884612537496969219e-05
7.500000000000000000e+03;9.266433566433566739e+04;-1.408225762236259445e-04;2.198637489555852864e-04
7.500000000000000000e+03;9.271328671328671044e+04;1.032435942048889509e-05;2.610462646609378805e-04
7.500000000000000000e+03;9.276223776223775349e+04;1.571530076729760151e-04;2.091805017031435202e-04
7.500000000000000000e+03;9.281118881118881109e+04;2.484917671681186263e-04;8.227369928539201909e-05
7.500000000000000000e+03;9.286013986013985414e+04;2.498127203740000617e-04;-7.407216100396548167e-05
7.500000000000000000e+03;9.290909090909089718e+04;1.621156124100567775e-04;-2.032936219283153049e-04
7.500000000000000000e+03;9.295804195804195479e+04;1.693642616003694185e-05;-2.603433260332947198e-04
7.500000000000000000e+03;9.300699300699299783e+04;-1.357103968838373046e-04;-2.225969816501712601e-04
7.500000000000000000e+03;9.305594405594406999e+04;-2.379926453034292841e-04;-1.066960846443666124e-04
7.500000000000000000e+03;9.310489510489511304e+04;-2.564309767571662881e-04;4.929981931256749423e-05
7.500000000000000000e+03;9.315384615384615608e+04;-1.816988547130233330e-04;1.854038737823919818e-04
7.500000000000000000e+03;9.320279720279717003e+04;-4.358931873135233167e-05;2.575640051636506511e-04
7.500000000000000000e+03;9.325174825174824218e+04;1.118450777808895010e-04;2.345856722595775321e-04
7.500000000000000000e+03;9.330069930069929978e+04;2.254516912664071462e-04;1.302595439572071863e-04
7.500000000000000000e+03;9.334965034965034283e+04;2.590660046356858402e-04;-2.279261038333841780e-05
7.500000000000000000e+03;9.339860139860138588e+04;1.999307259065236846e-04;-1.659593371495501955e-04
7.500000000000000000e+03;9.344755244755247259e+04;6.840518915403521506e-05;-2.506996627299247645e-04
7.500000000000000000e+03;9.349650349650348653e+04;-8.615626939773158687e-05;-2.448308305372263668e-04
7.500000000000000000e+03;9.354545454545454413e+04;-2.115322421150052704e-04;-1.515178925781082600e-04
7.500000000000000000e+03;9.359440559440558718e+04;-2.590923842246597845e-04;-4.282404202897413264e-06
7.500000000000000000e+03;9.364335664335664478e+04;-2.161220184497190358e-04;1.450877542444818007e-04
7.500000000000000000e+03;9.369230769230768783e+04;-9.361140435656196881e-05;2.414677751963846878e-04
7.500000000000000000e+03;9.374125874125874543e+04;6.006562914467369733e-05;2.526695508291189329e-04
7.500000000000000000e+03;9.379020979020978848e+04;1.941646051732282680e-04;1.718532319712420971e-04
7.500000000000000000e+03;9.383916083916083153e+04;2.572112841889019857e-04;3.128438096493225615e-05
7.500000000000000000e+03;9.388811188811187458e+04;2.290229986180495302e-04;-1.217383918970531585e-04
7.500000000000000000e+03;9.393706293706293218e+04;1.192794186712828851e-04;-2.306006310129554238e-04
7.500000000000000000e+03;9.398601398601397523e+04;-3.417858082758687698e-05;-2.570853912338105351e-04
7.500000000000000000e+03;9.403496503496504738e+04;-1.735379895892012758e-04;-1.920646197139847552e-04
7.500000000000000000e+03;9.408391608391609043e+04;-2.527365462160589154e-04;-5.826807221185696233e-05
7.500000000000000000e+03;9.413286713286713348e+04;-2.397807891309384489e-04;9.563103990164850655e-05
7.500000000000000000e+03;9.418181818181814742e+04;-1.431978957081368839e-04;2.161530655293336298e-04
7.500000000000000000e+03;9.423076923076923413e+04;6.661126337497895057e-06;2.579430428595046892e-04
7.500000000000000000e+03;9.427972027972027718e+04;1.517387656414953296e-04;2.094193908790674711e-04
7.500000000000000000e+03;9.432867132867132023e+04;2.443965707038665120e-04;8.452023693969915410e-05
7.500000000000000000e+03;9.437762237762237783e+04;2.493972399804106495e-04;-6.916446286517633976e-05
7.500000000000000000e+03;9.442657342657344998e+04;1.647967876903896249e-04;-1.987961182466366564e-04
7.500000000000000000e+03;9.447552447552446392e+04;2.311088413390828108e-05;-2.574183557784194554e-04
7.500000000000000000e+03;9.452447552447552152e+04;-1.285316674371026087e-04;-2.242426642179599428e-04
7.500000000000000000e+03;9.457342657342656457e+04;-2.322118624129486885e-04;-1.116150917266197837e-04
7.500000000000000000e+03;9.462237762237760762e+04;-2.560481564078322548e-04;4.109410400550700951e-05
7.500000000000000000e+03;9.467132867132866522e+04;-1.854803054827045005e-04;1.779630655908405695e-04
7.500000000000000000e+03;9.472027972027970827e+04;-5.263462805111671289e-05;2.531533236203804870e-04
7.500000000000000000e+03;9.476923076923076587e+04;1.017872344488077998e-04;2.361953979971311262e-04
7.500000000000000000e+03;9.481818181818180892e+04;2.175873568038377121e-04;1.373109683741221805e-04
7.500000000000000000e+03;9.486713286713286652e+04;2.576243068875391155e-04;-1.173153860462858749e-05
7.500000000000000000e+03;9.491608391608390957e+04;2.054920655721174147e-04;-1.553387201334041981e-04
7.500000000000000000e+03;9.496503496503495262e+04;8.026856578943681101e-05;-2.448808724752024905e-04
7.500000000000000000e+03;9.501398601398602477e+04;-7.177620033257428556e-05;-2.464528455712000046e-04
7.500000000000000000e+03;9.506293706293706782e+04;-2.006128522587320078e-04;-1.614451856740043258e-04
7.500000000000000000e+03;9.511188811188808177e+04;-2.550267706015956577e-04;-1.942622597615902263e-05
7.500000000000000000e+03;9.516083916083912482e+04;-2.229106393167703322e-04;1.299607583887184249e-04
7.500000000000000000e+03;9.520979020979021152e+04;-1.075243819425639299e-04;2.323083293550364881e-04
7.500000000000000000e+03;9.525874125874124002e+04;4.117232694572010875e-05;2.532021449811107275e-04
7.500000000000000000e+03;9.530769230769231217e+04;1.795431493421983558e-04;1.836600890482597464e-04
7.500000000000000000e+03;9.535664335664335522e+04;2.504931617880199542e-04;5.044594811987387358e-05
7.500000000000000000e+03;9.540559440559442737e+04;2.360565184029324564e-04;-1.018431753906763414e-04
7.500000000000000000e+03;9.545454545454544132e+04;1.359188514509011131e-04;-2.168402972711495815e-04
7.500000000000000000e+03;9.550349650349648437e+04;-1.084930400788428489e-05;-2.562896177631647184e-04
7.500000000000000000e+03;9.555244755244754197e+04;-1.537119462505532881e-04;-2.047506653978833208e-04
7.500000000000000000e+03;9.560139860139858501e+04;-2.434795548412878818e-04;-8.169749872990513938e-05
7.500000000000000000e+03;9.565034965034964262e+04;-2.454175653170030604e-04;7.004137272147991657e-05
7.500000000000000000e+03;9.569930069930068566e+04;-1.638717394741629504e-04;1.970506864410125308e-04
7.500000000000000000e+03;9.574825174825171416e+04;-2.103847438959221197e-05;2.543457018115597183e-04
7.500000000000000000e+03;9.579720279720278631e+04;1.246858713968809795e-04;2.222061663121237610e-04
7.500000000000000000e+03;9.584615384615384392e+04;2.311594776226181733e-04;1.119809601716237503e-04
7.500000000000000000e+03;9.589510489510488696e+04;2.522145222051214381e-04;-3.707662815471206535e-05
7.500000000000000000e+03;9.594405594405593001e+04;1.886530991741113580e-04;-1.738314286665084817e-04
7.500000000000000000e+03;9.599300699300700217e+04;5.581853595747934528e-05;-2.487312121842553828e-04
7.500000000000000000e+03;9.604195804195804521e+04;-9.346627550568788678e-05;-2.367710151365466523e-04
7.500000000000000000e+03;9.609090909090905916e+04;-2.119778025109309385e-04;-1.421964500895444975e-04
7.500000000000000000e+03;9.613986013986010221e+04;-2.550366308215227737e-04;2.203982694397355542e-06
7.500000000000000000e+03;9.618881118881117436e+04;-2.089730064193469805e-04;1.458030674777418590e-04
7.500000000000000000e+03;9.623776223776223196e+04;-9.077326629353769656e-05;2.378838525129104028e-04
7.500000000000000000e+03;9.628671328671327501e+04;6.024359294505092071e-05;2.471579803096000624e-04
7.500000000000000000e+03;9.633566433566431806e+04;1.884270223808804236e-04;1.701436976447044983e-04
7.500000000000000000e+03;9.638461538461539021e+04;2.525500318675745915e-04;3.389010239254712774e-05
7.500000000000000000e+03;9.643356643356641871e+04;2.267175988582092560e-04;-1.140438733126071047e-04
7.500000000000000000e+03;9.648251748251747631e+04;1.239241915312842965e-04;-2.219792266749748212e-04
7.500000000000000000e+03;9.653146853146851936e+04;-2.348344540366577464e-05;-2.529277407418665125e-04
7.500000000000000000e+03;9.658041958041956241e+04;-1.612499417134553175e-04;-1.954735129229513355e-04
7.500000000000000000e+03;9.662937062937062001e+04;-2.435877003179591656e-04;-7.090211132349356156e-05
7.500000000000000000e+03;9.667832167832166306e+04;-2.409284842718761345e-04;7.865519334369245415e-05
7.500000000000000000e+03;9.672727272727267700e+04;-1.547006950199469421e-04;2.004678537435853117e-04
7.500000000000000000e+03;9.677622377622376371e+04;-1.549384133586203085e-05;2.528535513377966923e-04
7.500000000000000000e+03;9.682517482517480676e+04;1.296639507275352675e-04;2.173980449343309630e-04
7.500000000000000000e+03;9.687412587412586436e+04;2.289373711746321477e-04;1.074045502812228005e-04
7.500000000000000000e+03;9.692307692307690741e+04;2.491425017964445598e-04;-4.009594962279030959e-05
7.500000000000000000e+03;9.697202797202797956e+04;1.835597046964687357e-04;-1.731693990928322765e-04
7.500000000000000000e+03;9.702097902097902261e+04;5.410198898204928607e-05;-2.464174890878462545e-04
7.500000000000000000e+03;9.706993006993003655e+04;-9.344192188307714824e-05;-2.344881263664711152e-04
7.500000000000000000e+03;9.711888111888107960e+04;-2.092094492627762006e-04;-1.421735082933689247e-04
7.500000000000000000e+03;9.716783216783215175e+04;-2.514913180129267644e-04;-5.007787341403104535e-07
7.500000000000000000e+03;9.721678321678319480e+04;-2.096627257148622541e-04;1.405164302488893396e-04
7.500000000000000000e+03;9.726573426573423785e+04;-9.292651363944263532e-05;2.336099677632496024e-04
7.500000000000000000e+03;9.731468531468528090e+04;5.295581687231206536e-05;2.459880778618911325e-04
7.500000000000000000e+03;9.736363636363633850e+04;1.822398819231857675e-04;1.743160997611895870e-04
7.500000000000000000e+03;9.741258741258738155e+04;2.478704686244929132e-04;4.274290932524609459e-05
7.500000000000000000e+03;9.746153846153843915e+04;2.292045351588999926e-04;-1.030219575439466555e-04
7.500000000000000000e+03;9.751048951048948220e+04;1.319300858832290146e-04;-2.134498788729160624e-04
7.500000000000000000e+03;9.755944055944053980e+04;-1.055678223691333765e-05;-2.510773930287275055e-04
7.500000000000000000e+03;9.760839160839159740e+04;-1.481171280737159307e-04;-2.022036006973953646e-04
7.500000000000000000e+03;9.765734265734264045e+04;-2.371301355247220071e-04;-8.562873254248135979e-05
7.500000000000000000e+03;9.770629370629365440e+04;-2.419037824640806887e-04;6.151712325893817239e-05
7.500000000000000000e+03;9.775524475524472655e+04;-1.686003964033228237e-04;1.855823014024900425e-04
7.500000000000000000e+03;9.780419580419578415e+04;-3.363781038187018015e-05;2.487598200723960392e-04
7.500000000000000000e+03;9.785314685314682720e+04;1.085129166822605830e-04;2.248125277473049380e-04
7.500000000000000000e+03;9.790209790209788480e+04;2.168682274910154438e-04;1.270505917584361961e-04
7.500000000000000000e+03;9.795104895104895695e+04;2.486277222405299317e-04;-1.572374880481798852e-05
7.500000000000000000e+03;9.800000000000000000e+04;1.986957296889824761e-04;-1.509693514140270933e-04
7.500000000000000000e+03;9.804895104895102850e+04;7.956352955265632036e-05;-2.369770944043873883e-04
7.500000000000000000e+03;9.809790209790205699e+04;-6.542739957129439560e-05;-2.409101774254591402e-04
7.500000000000000000e+03;9.814685314685312915e+04;-1.876030598625767277e-04;-1.645468016511145019e-04
7.500000000000000000e+03;9.819580419580418675e+04;-2.479375321870804774e-04;-3.299565630731335125e-05
7.500000000000000000e+03;9.824475524475522980e+04;-2.222516056972928013e-04;1.107307955548060519e-04
7.500000000000000000e+03;9.829370629370628740e+04;-1.247221350530837230e-04;2.152271851510068762e-04
7.500000000000000000e+03;9.834265734265735955e+04;1.786513167468521977e-05;2.490660032393125626e-04
7.500000000000000000e+03;9.839160839160837349e+04;1.508937120963458180e-04;1.972399762580664528e-04
7.500000000000000000e+03;9.844055944055943110e+04;2.360540792004218557e-04;8.161042144358086599e-05
7.500000000000000000e+03;9.848951048951047414e+04;2.394063747705357358e-04;-6.368277837580409639e-05
